№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
137	U+1F476 U+1F3FC	👶🏼	—	👶🏼	👶🏼	👶🏼	👶🏼	👶🏼	👶🏼	👶🏼	—	—	—	—	baby, type-3	2015ˣ	n/a	baby | type-3
138	U+1F476 U+1F3FD	👶🏽	—	👶🏽	👶🏽	👶🏽	👶🏽	👶🏽	👶🏽	👶🏽	—	—	—	—	baby, type-4	2015ˣ	n/a	baby | type-4
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
139	U+1F476 U+1F3FE	👶🏾	—	👶🏾	👶🏾	👶🏾	👶🏾	👶🏾	👶🏾	👶🏾	—	—	—	—	baby, type-5	2015ˣ	n/a	baby | type-5
140	U+1F476 U+1F3FF	👶🏿	—	👶🏿	👶🏿	👶🏿	👶🏿	👶🏿	👶🏿	👶🏿	—	—	—	—	baby, type-6	2015ˣ	n/a	baby | type-6
141	U+1F47C	👼	👼	👼	👼	👼	👼	👼	👼	👼	👼	👼	—	👼	BABY ANGEL	2010ʲ	emoji	angel | baby | face | fairy tale | fantasy
142	U+1F47C U+1F3FB	👼🏻	—	👼🏻	👼🏻	👼🏻	👼🏻	👼🏻	👼🏻	👼🏻	—	—	—	—	baby angel, type-1-2	2015ˣ	n/a	angel | baby | face | fairy tale | fantasy | type-1-2
143	U+1F47C U+1F3FC	👼🏼	—	👼🏼	👼🏼	👼🏼	👼🏼	👼🏼	👼🏼	👼🏼	—	—	—	—	baby angel, type-3	2015ˣ	n/a	angel | baby | face | fairy tale | fantasy | type-3
144	U+1F47C U+1F3FD	👼🏽	—	👼🏽	👼🏽	👼🏽	👼🏽	👼🏽	👼🏽	👼🏽	—	—	—	—	baby angel, type-4	2015ˣ	n/a	angel | baby | face | fairy tale | fantasy | type-4
145	U+1F47C U+1F3FE	👼🏾	—	👼🏾	👼🏾	👼🏾	👼🏾	👼🏾	👼🏾	👼🏾	—	—	—	—	baby angel, type-5	2015ˣ	n/a	angel | baby | face | fairy tale | fantasy | type-5
146	U+1F47C U+1F3FF	👼🏿	—	👼🏿	👼🏿	👼🏿	👼🏿	👼🏿	👼🏿	👼🏿	—	—	—	—	baby angel, type-6	2015ˣ	n/a	angel | baby | face | fairy tale | fantasy | type-6
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
147	U+1F46E	👮	👮	👮	👮	👮	👮	👮	👮	👮	👮	👮	—	👮	POLICE OFFICER	2010ʲ	emoji	cop | officer | police
148	U+1F46E U+1F3FB	👮🏻	—	👮🏻	👮🏻	👮🏻	👮🏻	👮🏻	👮🏻	👮🏻	—	—	—	—	police officer, type-1-2	2015ˣ	n/a	cop | officer | police | type-1-2
149	U+1F46E U+1F3FC	👮🏼	—	👮🏼	👮🏼	👮🏼	👮🏼	👮🏼	👮🏼	👮🏼	—	—	—	—	police officer, type-3	2015ˣ	n/a	cop | officer | police | type-3
150	U+1F46E U+1F3FD	👮🏽	—	👮🏽	👮🏽	👮🏽	👮🏽	👮🏽	👮🏽	👮🏽	—	—	—	—	police officer, type-4	2015ˣ	n/a	cop | officer | police | type-4
151	U+1F46E U+1F3FE	👮🏾	—	👮🏾	👮🏾	👮🏾	👮🏾	👮🏾	👮🏾	👮🏾	—	—	—	—	police officer, type-5	2015ˣ	n/a	cop | officer | police | type-5
152	U+1F46E U+1F3FF	👮🏿	—	👮🏿	👮🏿	👮🏿	👮🏿	👮🏿	👮🏿	👮🏿	—	—	—	—	police officer, type-6	2015ˣ	n/a	cop | officer | police | type-6
153	U+1F575	🕵	🕵	🕵	🕵	🕵	🕵	—	🕵	🕵	—	—	—	—	SLEUTH OR SPY
≊ detective	2014ʷ	text*	detective | sleuth | spy
154	U+1F575 U+1F3FB	🕵🏻	—	🕵🏻	🕵🏻	🕵🏻	🕵🏻	—	🕵🏻	🕵🏻	—	—	—	—	detective, type-1-2	2015ˣ	n/a	detective | sleuth | spy | type-1-2
155	U+1F575 U+1F3FC	🕵🏼	—	🕵🏼	🕵🏼	🕵🏼	🕵🏼	—	🕵🏼	🕵🏼	—	—	—	—	detective, type-3	2015ˣ	n/a	detective | sleuth | spy | type-3
156	U+1F575 U+1F3FD	🕵🏽	—	🕵🏽	🕵🏽	🕵🏽	🕵🏽	—	🕵🏽	🕵🏽	—	—	—	—	detective, type-4	2015ˣ	n/a	detective | sleuth | spy | type-4
157	U+1F575 U+1F3FE	🕵🏾	—	🕵🏾	🕵🏾	🕵🏾	🕵🏾	—	🕵🏾	🕵🏾	—	—	—	—	detective, type-5	2015ˣ	n/a	detective | sleuth | spy | type-5
158	U+1F575 U+1F3FF	🕵🏿	—	🕵🏿	🕵🏿	🕵🏿	🕵🏿	—	🕵🏿	🕵🏿	—	—	—	—	detective, type-6	2015ˣ	n/a	detective | sleuth | spy | type-6
159	U+1F482	💂	💂	💂	💂	💂	💂	💂	💂	💂	💂	💂	—	—	GUARDSMAN	2010ʲ	emoji	guard
160	U+1F482 U+1F3FB	💂🏻	—	💂🏻	💂🏻	💂🏻	💂🏻	💂🏻	💂🏻	💂🏻	—	—	—	—	guardsman, type-1-2	2015ˣ	n/a	guard | type-1-2
161	U+1F482 U+1F3FC	💂🏼	—	💂🏼	💂🏼	💂🏼	💂🏼	💂🏼	💂🏼	💂🏼	—	—	—	—	guardsman, type-3	2015ˣ	n/a	guard | type-3
162	U+1F482 U+1F3FD	💂🏽	—	💂🏽	💂🏽	💂🏽	💂🏽	💂🏽	💂🏽	💂🏽	—	—	—	—	guardsman, type-4	2015ˣ	n/a	guard | type-4
163	U+1F482 U+1F3FE	💂🏾	—	💂🏾	💂🏾	💂🏾	💂🏾	💂🏾	💂🏾	💂🏾	—	—	—	—	guardsman, type-5	2015ˣ	n/a	guard | type-5
164	U+1F482 U+1F3FF	💂🏿	—	💂🏿	💂🏿	💂🏿	💂🏿	💂🏿	💂🏿	💂🏿	—	—	—	—	guardsman, type-6	2015ˣ	n/a	guard | type-6
165	U+1F477	👷	👷	👷	👷	👷	👷	👷	👷	👷	👷	👷	—	👷	CONSTRUCTION WORKER	2010ʲ	emoji	construction | hat | worker
166	U+1F477 U+1F3FB	👷🏻	—	👷🏻	👷🏻	👷🏻	👷🏻	👷🏻	👷🏻	👷🏻	—	—	—	—	construction worker, type-1-2	2015ˣ	n/a	construction | hat | type-1-2 | worker
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
167	U+1F477 U+1F3FC	👷🏼	—	👷🏼	👷🏼	👷🏼	👷🏼	👷🏼	👷🏼	👷🏼	—	—	—	—	construction worker, type-3	2015ˣ	n/a	construction | hat | type-3 | worker
168	U+1F477 U+1F3FD	👷🏽	—	👷🏽	👷🏽	👷🏽	👷🏽	👷🏽	👷🏽	👷🏽	—	—	—	—	construction worker, type-4	2015ˣ	n/a	construction | hat | type-4 | worker
169	U+1F477 U+1F3FE	👷🏾	—	👷🏾	👷🏾	👷🏾	👷🏾	👷🏾	👷🏾	👷🏾	—	—	—	—	construction worker, type-5	2015ˣ	n/a	construction | hat | type-5 | worker
170	U+1F477 U+1F3FF	👷🏿	—	👷🏿	👷🏿	👷🏿	👷🏿	👷🏿	👷🏿	👷🏿	—	—	—	—	construction worker, type-6	2015ˣ	n/a	construction | hat | type-6 | worker
171	U+1F473	👳	👳	👳	👳	👳	👳	👳	👳	👳	👳	👳	—	👳	MAN WITH TURBAN
≊ person with turban	2010ʲ	emoji	turban
172	U+1F473 U+1F3FB	👳🏻	—	👳🏻	👳🏻	👳🏻	👳🏻	👳🏻	👳🏻	👳🏻	—	—	—	—	person with turban, type-1-2	2015ˣ	n/a	turban | type-1-2
173	U+1F473 U+1F3FC	👳🏼	—	👳🏼	👳🏼	👳🏼	👳🏼	👳🏼	👳🏼	👳🏼	—	—	—	—	person with turban, type-3	2015ˣ	n/a	turban | type-3
174	U+1F473 U+1F3FD	👳🏽	—	👳🏽	👳🏽	👳🏽	👳🏽	👳🏽	👳🏽	👳🏽	—	—	—	—	person with turban, type-4	2015ˣ	n/a	turban | type-4
175	U+1F473 U+1F3FE	👳🏾	—	👳🏾	👳🏾	👳🏾	👳🏾	👳🏾	👳🏾	👳🏾	—	—	—	—	person with turban, type-5	2015ˣ	n/a	turban | type-5
176	U+1F473 U+1F3FF	👳🏿	—	👳🏿	👳🏿	👳🏿	👳🏿	👳🏿	👳🏿	👳🏿	—	—	—	—	person with turban, type-6	2015ˣ	n/a	turban | type-6
177	U+1F471	👱	👱	👱	👱	👱	👱	👱	👱	👱	👱	👱	—	👱	PERSON WITH BLOND HAIR
≊ blond person	2010ʲ	emoji	blond
178	U+1F471 U+1F3FB	👱🏻	—	👱🏻	👱🏻	👱🏻	👱🏻	👱🏻	👱🏻	👱🏻	—	—	—	—	blond person, type-1-2	2015ˣ	n/a	blond | type-1-2
179	U+1F471 U+1F3FC	👱🏼	—	👱🏼	👱🏼	👱🏼	👱🏼	👱🏼	👱🏼	👱🏼	—	—	—	—	blond person, type-3	2015ˣ	n/a	blond | type-3
180	U+1F471 U+1F3FD	👱🏽	—	👱🏽	👱🏽	👱🏽	👱🏽	👱🏽	👱🏽	👱🏽	—	—	—	—	blond person, type-4	2015ˣ	n/a	blond | type-4
181	U+1F471 U+1F3FE	👱🏾	—	👱🏾	👱🏾	👱🏾	👱🏾	👱🏾	👱🏾	👱🏾	—	—	—	—	blond person, type-5	2015ˣ	n/a	blond | type-5
182	U+1F471 U+1F3FF	👱🏿	—	👱🏿	👱🏿	👱🏿	👱🏿	👱🏿	👱🏿	👱🏿	—	—	—	—	blond person, type-6	2015ˣ	n/a	blond | type-6
183	U+1F385	🎅	🎅	🎅	🎅	🎅	🎅	🎅	🎅	🎅	🎅	🎅	—	🎅	FATHER CHRISTMAS
≊ santa claus	2010ʲ	emoji	celebration | christmas | fairy tale | fantasy | father | santa
184	U+1F385 U+1F3FB	🎅🏻	—	🎅🏻	🎅🏻	🎅🏻	🎅🏻	🎅🏻	🎅🏻	🎅🏻	—	—	—	—	santa claus, type-1-2	2015ˣ	n/a	celebration | christmas | fairy tale | fantasy | father | santa | type-1-2
185	U+1F385 U+1F3FC	🎅🏼	—	🎅🏼	🎅🏼	🎅🏼	🎅🏼	🎅🏼	🎅🏼	🎅🏼	—	—	—	—	santa claus, type-3	2015ˣ	n/a	celebration | christmas | fairy tale | fantasy | father | santa | type-3
186	U+1F385 U+1F3FD	🎅🏽	—	🎅🏽	🎅🏽	🎅🏽	🎅🏽	🎅🏽	🎅🏽	🎅🏽	—	—	—	—	santa claus, type-4	2015ˣ	n/a	celebration | christmas | fairy tale | fantasy | father | santa | type-4
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
187	U+1F385 U+1F3FE	🎅🏾	—	🎅🏾	🎅🏾	🎅🏾	🎅🏾	🎅🏾	🎅🏾	🎅🏾	—	—	—	—	santa claus, type-5	2015ˣ	n/a	celebration | christmas | fairy tale | fantasy | father | santa | type-5
188	U+1F385 U+1F3FF	🎅🏿	—	🎅🏿	🎅🏿	🎅🏿	🎅🏿	🎅🏿	🎅🏿	🎅🏿	—	—	—	—	santa claus, type-6	2015ˣ	n/a	celebration | christmas | fairy tale | fantasy | father | santa | type-6
189	U+1F936	🤶	🤶	—	🤶	🤶	🤶	—	🤶	🤶	—	—	—	—	MOTHER CHRISTMAS	2016ˣ	emoji	christmas | mother | Mrs. Claus
190	U+1F936 U+1F3FB	🤶🏻	—	—	🤶🏻	🤶🏻	🤶🏻	—	🤶🏻	🤶🏻	—	—	—	—	mother christmas, type-1-2	2016ˣ	n/a	christmas | mother | Mrs. Claus | type-1-2
191	U+1F936 U+1F3FC	🤶🏼	—	—	🤶🏼	🤶🏼	🤶🏼	—	🤶🏼	🤶🏼	—	—	—	—	mother christmas, type-3	2016ˣ	n/a	christmas | mother | Mrs. Claus | type-3
192	U+1F936 U+1F3FD	🤶🏽	—	—	🤶🏽	🤶🏽	🤶🏽	—	🤶🏽	🤶🏽	—	—	—	—	mother christmas, type-4	2016ˣ	n/a	christmas | mother | Mrs. Claus | type-4
193	U+1F936 U+1F3FE	🤶🏾	—	—	🤶🏾	🤶🏾	🤶🏾	—	🤶🏾	🤶🏾	—	—	—	—	mother christmas, type-5	2016ˣ	n/a	christmas | mother | Mrs. Claus | type-5
194	U+1F936 U+1F3FF	🤶🏿	—	—	🤶🏿	🤶🏿	🤶🏿	—	🤶🏿	🤶🏿	—	—	—	—	mother christmas, type-6	2016ˣ	n/a	christmas | mother | Mrs. Claus | type-6
195	U+1F478	👸	👸	👸	👸	👸	👸	👸	👸	👸	👸	👸	—	👸	PRINCESS	2010ʲ	emoji	fairy tale | fantasy
196	U+1F478 U+1F3FB	👸🏻	—	👸🏻	👸🏻	👸🏻	👸🏻	👸🏻	👸🏻	👸🏻	—	—	—	—	princess, type-1-2	2015ˣ	n/a	fairy tale | fantasy | type-1-2
197	U+1F478 U+1F3FC	👸🏼	—	👸🏼	👸🏼	👸🏼	👸🏼	👸🏼	👸🏼	👸🏼	—	—	—	—	princess, type-3	2015ˣ	n/a	fairy tale | fantasy | type-3
198	U+1F478 U+1F3FD	👸🏽	—	👸🏽	👸🏽	👸🏽	👸🏽	👸🏽	👸🏽	👸🏽	—	—	—	—	princess, type-4	2015ˣ	n/a	fairy tale | fantasy | type-4
199	U+1F478 U+1F3FE	👸🏾	—	👸🏾	👸🏾	👸🏾	👸🏾	👸🏾	👸🏾	👸🏾	—	—	—	—	princess, type-5	2015ˣ	n/a	fairy tale | fantasy | type-5
200	U+1F478 U+1F3FF	👸🏿	—	👸🏿	👸🏿	👸🏿	👸🏿	👸🏿	👸🏿	👸🏿	—	—	—	—	princess, type-6	2015ˣ	n/a	fairy tale | fantasy | type-6
201	U+1F934	🤴	🤴	—	🤴	🤴	🤴	—	🤴	🤴	—	—	—	—	PRINCE	2016ˣ	emoji	prince
202	U+1F934 U+1F3FB	🤴🏻	—	—	🤴🏻	🤴🏻	🤴🏻	—	🤴🏻	🤴🏻	—	—	—	—	prince, type-1-2	2016ˣ	n/a	prince | type-1-2
203	U+1F934 U+1F3FC	🤴🏼	—	—	🤴🏼	🤴🏼	🤴🏼	—	🤴🏼	🤴🏼	—	—	—	—	prince, type-3	2016ˣ	n/a	prince | type-3
204	U+1F934 U+1F3FD	🤴🏽	—	—	🤴🏽	🤴🏽	🤴🏽	—	🤴🏽	🤴🏽	—	—	—	—	prince, type-4	2016ˣ	n/a	prince | type-4
205	U+1F934 U+1F3FE	🤴🏾	—	—	🤴🏾	🤴🏾	🤴🏾	—	🤴🏾	🤴🏾	—	—	—	—	prince, type-5	2016ˣ	n/a	prince | type-5
206	U+1F934 U+1F3FF	🤴🏿	—	—	🤴🏿	🤴🏿	🤴🏿	—	🤴🏿	🤴🏿	—	—	—	—	prince, type-6	2016ˣ	n/a	prince | type-6
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
207	U+1F470	👰	👰	👰	👰	👰	👰	👰	👰	👰	👰	—	—	👰	BRIDE WITH VEIL	2010ʲ	emoji	bride | veil | wedding
208	U+1F470 U+1F3FB	👰🏻	—	👰🏻	👰🏻	👰🏻	👰🏻	👰🏻	👰🏻	👰🏻	—	—	—	—	bride with veil, type-1-2	2015ˣ	n/a	bride | type-1-2 | veil | wedding
209	U+1F470 U+1F3FC	👰🏼	—	👰🏼	👰🏼	👰🏼	👰🏼	👰🏼	👰🏼	👰🏼	—	—	—	—	bride with veil, type-3	2015ˣ	n/a	bride | type-3 | veil | wedding
210	U+1F470 U+1F3FD	👰🏽	—	👰🏽	👰🏽	👰🏽	👰🏽	👰🏽	👰🏽	👰🏽	—	—	—	—	bride with veil, type-4	2015ˣ	n/a	bride | type-4 | veil | wedding
211	U+1F470 U+1F3FE	👰🏾	—	👰🏾	👰🏾	👰🏾	👰🏾	👰🏾	👰🏾	👰🏾	—	—	—	—	bride with veil, type-5	2015ˣ	n/a	bride | type-5 | veil | wedding
212	U+1F470 U+1F3FF	👰🏿	—	👰🏿	👰🏿	👰🏿	👰🏿	👰🏿	👰🏿	👰🏿	—	—	—	—	bride with veil, type-6	2015ˣ	n/a	bride | type-6 | veil | wedding
213	U+1F935	🤵	🤵	—	🤵	🤵	🤵	—	🤵	🤵	—	—	—	—	MAN IN TUXEDO	2016ˣ	emoji	groom | man | tuxedo
214	U+1F935 U+1F3FB	🤵🏻	—	—	🤵🏻	🤵🏻	🤵🏻	—	🤵🏻	🤵🏻	—	—	—	—	man in tuxedo, type-1-2	2016ˣ	n/a	groom | man | tuxedo | type-1-2
215	U+1F935 U+1F3FC	🤵🏼	—	—	🤵🏼	🤵🏼	🤵🏼	—	🤵🏼	🤵🏼	—	—	—	—	man in tuxedo, type-3	2016ˣ	n/a	groom | man | tuxedo | type-3
216	U+1F935 U+1F3FD	🤵🏽	—	—	🤵🏽	🤵🏽	🤵🏽	—	🤵🏽	🤵🏽	—	—	—	—	man in tuxedo, type-4	2016ˣ	n/a	groom | man | tuxedo | type-4
217	U+1F935 U+1F3FE	🤵🏾	—	—	🤵🏾	🤵🏾	🤵🏾	—	🤵🏾	🤵🏾	—	—	—	—	man in tuxedo, type-5	2016ˣ	n/a	groom | man | tuxedo | type-5
218	U+1F935 U+1F3FF	🤵🏿	—	—	🤵🏿	🤵🏿	🤵🏿	—	🤵🏿	🤵🏿	—	—	—	—	man in tuxedo, type-6	2016ˣ	n/a	groom | man | tuxedo | type-6
219	U+1F930	🤰	🤰	—	🤰	🤰	🤰	—	🤰	🤰	—	—	—	—	PREGNANT WOMAN	2016ˣ	emoji	pregnant | woman
220	U+1F930 U+1F3FB	🤰🏻	—	—	🤰🏻	🤰🏻	🤰🏻	—	🤰🏻	🤰🏻	—	—	—	—	pregnant woman, type-1-2	2016ˣ	n/a	pregnant | type-1-2 | woman
221	U+1F930 U+1F3FC	🤰🏼	—	—	🤰🏼	🤰🏼	🤰🏼	—	🤰🏼	🤰🏼	—	—	—	—	pregnant woman, type-3	2016ˣ	n/a	pregnant | type-3 | woman
222	U+1F930 U+1F3FD	🤰🏽	—	—	🤰🏽	🤰🏽	🤰🏽	—	🤰🏽	🤰🏽	—	—	—	—	pregnant woman, type-4	2016ˣ	n/a	pregnant | type-4 | woman
223	U+1F930 U+1F3FE	🤰🏾	—	—	🤰🏾	🤰🏾	🤰🏾	—	🤰🏾	🤰🏾	—	—	—	—	pregnant woman, type-5	2016ˣ	n/a	pregnant | type-5 | woman
224	U+1F930 U+1F3FF	🤰🏿	—	—	🤰🏿	🤰🏿	🤰🏿	—	🤰🏿	🤰🏿	—	—	—	—	pregnant woman, type-6	2016ˣ	n/a	pregnant | type-6 | woman
225	U+1F472	👲	👲	👲	👲	👲	👲	👲	👲	👲	👲	👲	—	👲	MAN WITH GUA PI MAO
≊ man with chinese cap	2010ʲ	emoji	gua pi mao | hat | man
226	U+1F472 U+1F3FB	👲🏻	—	👲🏻	👲🏻	👲🏻	👲🏻	👲🏻	👲🏻	👲🏻	—	—	—	—	man with chinese cap, type-1-2	2015ˣ	n/a	gua pi mao | hat | man | type-1-2
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
227	U+1F472 U+1F3FC	👲🏼	—	👲🏼	👲🏼	👲🏼	👲🏼	👲🏼	👲🏼	👲🏼	—	—	—	—	man with chinese cap, type-3	2015ˣ	n/a	gua pi mao | hat | man | type-3
228	U+1F472 U+1F3FD	👲🏽	—	👲🏽	👲🏽	👲🏽	👲🏽	👲🏽	👲🏽	👲🏽	—	—	—	—	man with chinese cap, type-4	2015ˣ	n/a	gua pi mao | hat | man | type-4
229	U+1F472 U+1F3FE	👲🏾	—	👲🏾	👲🏾	👲🏾	👲🏾	👲🏾	👲🏾	👲🏾	—	—	—	—	man with chinese cap, type-5	2015ˣ	n/a	gua pi mao | hat | man | type-5
230	U+1F472 U+1F3FF	👲🏿	—	👲🏿	👲🏿	👲🏿	👲🏿	👲🏿	👲🏿	👲🏿	—	—	—	—	man with chinese cap, type-6	2015ˣ	n/a	gua pi mao | hat | man | type-6
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
231	U+1F64D	🙍	🙍	🙍	🙍	🙍	🙍	🙍	🙍	🙍	🙍	—	—	🙍	PERSON FROWNING	2010ʲ	emoji	frown | gesture
232	U+1F64D U+1F3FB	🙍🏻	—	🙍🏻	🙍🏻	🙍🏻	🙍🏻	🙍🏻	🙍🏻	🙍🏻	—	—	—	—	person frowning, type-1-2	2015ˣ	n/a	frown | gesture | type-1-2
233	U+1F64D U+1F3FC	🙍🏼	—	🙍🏼	🙍🏼	🙍🏼	🙍🏼	🙍🏼	🙍🏼	🙍🏼	—	—	—	—	person frowning, type-3	2015ˣ	n/a	frown | gesture | type-3
234	U+1F64D U+1F3FD	🙍🏽	—	🙍🏽	🙍🏽	🙍🏽	🙍🏽	🙍🏽	🙍🏽	🙍🏽	—	—	—	—	person frowning, type-4	2015ˣ	n/a	frown | gesture | type-4
235	U+1F64D U+1F3FE	🙍🏾	—	🙍🏾	🙍🏾	🙍🏾	🙍🏾	🙍🏾	🙍🏾	🙍🏾	—	—	—	—	person frowning, type-5	2015ˣ	n/a	frown | gesture | type-5
236	U+1F64D U+1F3FF	🙍🏿	—	🙍🏿	🙍🏿	🙍🏿	🙍🏿	🙍🏿	🙍🏿	🙍🏿	—	—	—	—	person frowning, type-6	2015ˣ	n/a	frown | gesture | type-6
237	U+1F64E	🙎	🙎	🙎	🙎	🙎	🙎	🙎	🙎	🙎	🙎	—	—	🙎	PERSON WITH POUTING FACE
≊ person pouting	2010ʲ	emoji	gesture | pouting
238	U+1F64E U+1F3FB	🙎🏻	—	🙎🏻	🙎🏻	🙎🏻	🙎🏻	🙎🏻	🙎🏻	🙎🏻	—	—	—	—	person pouting, type-1-2	2015ˣ	n/a	gesture | pouting | type-1-2
239	U+1F64E U+1F3FC	🙎🏼	—	🙎🏼	🙎🏼	🙎🏼	🙎🏼	🙎🏼	🙎🏼	🙎🏼	—	—	—	—	person pouting, type-3	2015ˣ	n/a	gesture | pouting | type-3
240	U+1F64E U+1F3FD	🙎🏽	—	🙎🏽	🙎🏽	🙎🏽	🙎🏽	🙎🏽	🙎🏽	🙎🏽	—	—	—	—	person pouting, type-4	2015ˣ	n/a	gesture | pouting | type-4
241	U+1F64E U+1F3FE	🙎🏾	—	🙎🏾	🙎🏾	🙎🏾	🙎🏾	🙎🏾	🙎🏾	🙎🏾	—	—	—	—	person pouting, type-5	2015ˣ	n/a	gesture | pouting | type-5
242	U+1F64E U+1F3FF	🙎🏿	—	🙎🏿	🙎🏿	🙎🏿	🙎🏿	🙎🏿	🙎🏿	🙎🏿	—	—	—	—	person pouting, type-6	2015ˣ	n/a	gesture | pouting | type-6
243	U+1F645	🙅	🙅	🙅	🙅	🙅	🙅	🙅	🙅	🙅	🙅	🙅	—	🙅	FACE WITH NO GOOD GESTURE
≊ person gesturing not ok	2010ʲ	emoji	forbidden | gesture | hand | no | not | prohibited
244	U+1F645 U+1F3FB	🙅🏻	—	🙅🏻	🙅🏻	🙅🏻	🙅🏻	🙅🏻	🙅🏻	🙅🏻	—	—	—	—	person gesturing not ok, type-1-2	2015ˣ	n/a	forbidden | gesture | hand | no | not | prohibited | type-1-2
245	U+1F645 U+1F3FC	🙅🏼	—	🙅🏼	🙅🏼	🙅🏼	🙅🏼	🙅🏼	🙅🏼	🙅🏼	—	—	—	—	person gesturing not ok, type-3	2015ˣ	n/a	forbidden | gesture | hand | no | not | prohibited | type-3
246	U+1F645 U+1F3FD	🙅🏽	—	🙅🏽	🙅🏽	🙅🏽	🙅🏽	🙅🏽	🙅🏽	🙅🏽	—	—	—	—	person gesturing not ok, type-4	2015ˣ	n/a	forbidden | gesture | hand | no | not | prohibited | type-4
247	U+1F645 U+1F3FE	🙅🏾	—	🙅🏾	🙅🏾	🙅🏾	🙅🏾	🙅🏾	🙅🏾	🙅🏾	—	—	—	—	person gesturing not ok, type-5	2015ˣ	n/a	forbidden | gesture | hand | no | not | prohibited | type-5
248	U+1F645 U+1F3FF	🙅🏿	—	🙅🏿	🙅🏿	🙅🏿	🙅🏿	🙅🏿	🙅🏿	🙅🏿	—	—	—	—	person gesturing not ok, type-6	2015ˣ	n/a	forbidden | gesture | hand | no | not | prohibited | type-6
249	U+1F646	🙆	🙆	🙆	🙆	🙆	🙆	🙆	🙆	🙆	🙆	🙆	—	🙆	FACE WITH OK GESTURE
≊ person gesturing ok	2010ʲ	emoji	gesture | hand | ok
250	U+1F646 U+1F3FB	🙆🏻	—	🙆🏻	🙆🏻	🙆🏻	🙆🏻	🙆🏻	🙆🏻	🙆🏻	—	—	—	—	person gesturing ok, type-1-2	2015ˣ	n/a	gesture | hand | ok | type-1-2
№	Code	Brow.	Chart	Apple	Googᵈ	Twtr.	One	FBM	Wind.	Sams.	GMail	SB	DCM	KDDI	Name	Date	Default	Keywords
251	U+1F646 U+1F3FC	🙆🏼	—	🙆🏼	🙆🏼	🙆🏼	🙆🏼	🙆🏼	🙆🏼	🙆🏼	—	—	—	—	person gesturing ok, type-3	2015ˣ	n/a	gesture | hand | ok | type-3
252	U+1F646 U+1F3FD	🙆🏽	—	🙆🏽	🙆🏽	🙆🏽	🙆🏽	🙆🏽	🙆🏽	🙆🏽	—	—	—	—	person gesturing ok, type-4	2015ˣ	n/a	gesture | hand | ok | type-4
253	U+1F646 U+1F3FE	🙆🏾	—	🙆🏾	🙆🏾	🙆🏾	🙆🏾	🙆🏾	🙆🏾	🙆🏾	—	—	—	—	person gesturing ok, type-5	2015ˣ	n/a	gesture | hand | ok | type-5
254	U+1F646 U+1F3FF	🙆🏿	—	🙆🏿	🙆🏿	🙆🏿	🙆🏿	🙆🏿	🙆🏿	🙆🏿	—	—	—	—	person gesturing ok, type-6	2015ˣ	n/a	gesture | hand | ok | type-6
255	U+1F481	💁	💁	💁	💁	💁	💁	💁	💁	💁	💁	💁	—	—	INFORMATION DESK PERSON
≊ person tipping hand	2010ʲ	emoji	hand | help | information | sassy | tipping
256	U+1F481 U+1F3FB	💁🏻	—	💁🏻	💁🏻	💁🏻	💁🏻	💁🏻	💁🏻	💁🏻	—	—	—	—	person tipping hand, type-1-2	2015ˣ	n/a	hand | help | information | sassy | tipping | type-1-2
257	U+1F481 U+1F3FC	💁🏼	—	💁🏼	💁🏼	💁🏼	💁🏼	💁🏼	💁🏼	💁🏼	—	—	—	—	person tipping hand, type-3	2015ˣ	n/a	hand | help | information | sassy | tipping | type-3
258	U+1F481 U+1F3FD	💁🏽	—	💁🏽	💁🏽	💁🏽	💁🏽	💁🏽	💁🏽	💁🏽	—	—	—	—	person tipping hand, type-4	2015ˣ	n/a	hand | help | information | sassy | tipping | type-4
259	U+1F481 U+1F3FE	💁🏾	—	💁🏾	💁🏾	💁🏾	💁🏾	💁🏾	💁🏾	💁🏾	—	—	—	—	person tipping hand, type-5	2015ˣ	n/a	hand | help | information | sassy | tipping | type-5
